ID,from_node,to_node,distance,spend_tm
1939,31,48,29.19846749,29
1940,31,49,15.67000096,15
1941,31,50,15.67000096,15
1942,31,51,7.051668394,7
1943,31,52,7.051668394,7
1944,31,53,26.24784537,26
1945,31,54,26.24784537,26
1946,31,55,24.97000061,24
1947,31,56,24.97000061,24
1948,31,57,27.8853897,27
1949,31,58,27.8853897,27
1950,31,59,20.34275117,20
1951,31,60,20.34275117,20
1952,31,61,42.56910176,42
1953,32,0,42.56910176,42
1954,32,1,6.278819828,6
1955,32,2,6.278819828,6
1956,32,3,26.50456689,26
1957,32,4,26.50456689,26
1958,32,5,13.81814138,13
1959,32,6,13.81814138,13
1960,32,7,34.87973235,34
1961,32,8,34.87973235,34
1962,32,9,33.91702314,33
1963,32,10,33.91702314,33
1964,32,11,17.53952151,17
1965,32,12,17.53952151,17
1966,32,13,31.71893289,31
1967,32,14,31.71893289,31
1968,32,15,35.15572637,35
1969,32,16,35.15572637,35
1970,32,17,34.40606914,34
1971,32,18,34.40606914,34
1972,32,19,20.16059608,20
1973,32,20,20.16059608,20
1974,32,21,26.60603144,26
1975,32,22,26.60603144,26
1976,32,23,12.58406036,12
1977,32,24,12.58406036,12
1978,32,25,13.75323937,13
1979,32,26,13.75323937,13
1980,32,27,42.28000805,42
1981,32,28,42.28000805,42
1982,32,29,43.49107996,43
1983,32,30,43.49107996,43
1984,32,31,0,0
1985,32,33,38.03477746,38
1986,32,34,38.03477746,38
1987,32,35,27.64739985,27
1988,32,36,27.64739985,27
1989,32,37,9.483752513,9
1990,32,38,9.483752513,9
1991,32,39,10.24130171,10
1992,32,40,10.24130171,10
1993,32,41,19.97792846,19
1994,32,42,19.97792846,19
1995,32,43,35.25638672,35
1996,32,44,35.25638672,35
1997,32,45,30.20332232,30
1998,32,46,30.20332232,30
1999,32,47,29.19846749,29
2000,32,48,29.19846749,29
2001,32,49,15.67000096,15
2002,32,50,15.67000096,15
2003,32,51,7.051668394,7
2004,32,52,7.051668394,7
2005,32,53,26.24784537,26
2006,32,54,26.24784537,26
2007,32,55,24.97000061,24
2008,32,56,24.97000061,24
2009,32,57,27.8853897,27
2010,32,58,27.8853897,27
2011,32,59,20.34275117,20
2012,32,60,20.34275117,20
2013,32,61,42.56910176,42
2014,33,0,14.88698424,14
2015,33,1,36.89060793,36
2016,33,2,36.89060793,36
2017,33,3,11.84705406,11
2018,33,4,11.84705406,11
2019,33,5,33.6469573,33
2020,33,6,33.6469573,33
2021,33,7,10.78135261,10
2022,33,8,10.78135261,10
2023,33,9,24.62872921,24
2024,33,10,24.62872921,24
2025,33,11,21.92753334,21
2026,33,12,21.92753334,21
2027,33,13,7.864898478,7
2028,33,14,7.864898478,7
2029,33,15,10.68160588,10
2030,33,16,10.68160588,10
2031,33,17,4.080429508,4
2032,33,18,4.080429508,4
2033,33,19,17.87699437,17
2034,33,20,17.87699437,17
2035,33,21,11.43814887,11
2036,33,22,11.43814887,11
2037,33,23,47.93958513,47
2038,33,24,47.93958513,47
2039,33,25,37.7917334,37
2040,33,26,37.7917334,37
2041,33,27,24.75926873,24
2042,33,28,24.75926873,24
2043,33,29,16.68165034,16
2044,33,30,16.68165034,16
2045,33,31,38.03477746,38
2046,33,32,38.03477746,38
2047,33,34,0,0
2048,33,35,11.45841433,11
2049,33,36,11.45841433,11
2050,33,37,42.62485551,42
2051,33,38,42.62485551,42
2052,33,39,42.76276779,42
2053,33,40,42.76276779,42
2054,33,41,31.91054141,31
2055,33,42,31.91054141,31
2056,33,43,24.40163945,24
2057,33,44,24.40163945,24
2058,33,45,34.04931086,34
2059,33,46,34.04931086,34
2060,33,47,12.39602874,12
2061,33,48,12.39602874,12
2062,33,49,27.06398564,27
2063,33,50,27.06398564,27
2064,33,51,45.02900623,45
2065,33,52,45.02900623,45
2066,33,53,12.02418749,12
2067,33,54,12.02418749,12
2068,33,55,14.34867338,14
2069,33,56,14.34867338,14
2070,33,57,11.13713351,11
2071,33,58,11.13713351,11
2072,33,59,22.92144664,22
2073,33,60,22.92144664,22
2074,33,61,14.88698424,14
2075,34,0,14.88698424,14
2076,34,1,36.89060793,36
2077,34,2,36.89060793,36
2078,34,3,11.84705406,11
2079,34,4,11.84705406,11
2080,34,5,33.6469573,33
2081,34,6,33.6469573,33
2082,34,7,10.78135261,10
2083,34,8,10.78135261,10
2084,34,9,24.62872921,24
2085,34,10,24.62872921,24
2086,34,11,21.92753334,21
2087,34,12,21.92753334,21
2088,34,13,7.864898478,7
2089,34,14,7.864898478,7
2090,34,15,10.68160588,10
2091,34,16,10.68160588,10
2092,34,17,4.080429508,4
2093,34,18,4.080429508,4
2094,34,19,17.87699437,17
2095,34,20,17.87699437,17
2096,34,21,11.43814887,11
2097,34,22,11.43814887,11
2098,34,23,47.93958513,47
2099,34,24,47.93958513,47
2100,34,25,37.7917334,37
2101,34,26,37.7917334,37
2102,34,27,24.75926873,24
2103,34,28,24.75926873,24
2104,34,29,16.68165034,16
2105,34,30,16.68165034,16
2106,34,31,38.03477746,38
2107,34,32,38.03477746,38
2108,34,33,0,0
2109,34,35,11.45841433,11
2110,34,36,11.45841433,11
2111,34,37,42.62485551,42
2112,34,38,42.62485551,42
2113,34,39,42.76276779,42
2114,34,40,42.76276779,42
2115,34,41,31.91054141,31
2116,34,42,31.91054141,31
2117,34,43,24.40163945,24
2118,34,44,24.40163945,24
2119,34,45,34.04931086,34
2120,34,46,34.04931086,34
2121,34,47,12.39602874,12
2122,34,48,12.39602874,12
2123,34,49,27.06398564,27
2124,34,50,27.06398564,27
2125,34,51,45.02900623,45
2126,34,52,45.02900623,45
2127,34,53,12.02418749,12
2128,34,54,12.02418749,12
2129,34,55,14.34867338,14
2130,34,56,14.34867338,14
2131,34,57,11.13713351,11
2132,34,58,11.13713351,11
2133,34,59,22.92144664,22
2134,34,60,22.92144664,22
2135,34,61,14.88698424,14
2136,35,0,22.68976828,22
2137,35,1,25.76825118,25
2138,35,2,25.76825118,25
2139,35,3,6.450152611,6
2140,35,4,6.450152611,6
2141,35,5,22.18855662,22
2142,35,6,22.18855662,22
2143,35,7,15.18376485,15
2144,35,8,15.18376485,15
2145,35,9,17.50708568,17
2146,35,10,17.50708568,17
2147,35,11,10.65808513,10
2148,35,12,10.65808513,10
2149,35,13,9.327577099,9
2150,35,14,9.327577099,9
2151,35,15,15.31632589,15
2152,35,16,15.31632589,15
2153,35,17,7.399633874,7
2154,35,18,7.399633874,7
2155,35,19,8.162576137,8
2156,35,20,8.162576137,8
2157,35,21,3.796883863,3
2158,35,22,3.796883863,3
2159,35,23,36.73738911,36
2160,35,24,36.73738911,36
2161,35,25,26.33336568,26
2162,35,26,26.33336568,26
2163,35,27,29.48436958,29
2164,35,28,29.48436958,29
2165,35,29,17.89928578,17
2166,35,30,17.89928578,17
2167,35,31,27.64739985,27
2168,35,32,27.64739985,27
2169,35,33,11.45841433,11
2170,35,34,11.45841433,11
2171,35,36,0,0
2172,35,37,31.36751178,31
2173,35,38,31.36751178,31
2174,35,39,33.87020314,33
2175,35,40,33.87020314,33
2176,35,41,20.75739384,20
2177,35,42,20.75739384,20
2178,35,43,17.91337176,17
2179,35,44,17.91337176,17
2180,35,45,32.03539463,32
2181,35,46,32.03539463,32
2182,35,47,3.5467065,3
2183,35,48,3.5467065,3
2184,35,49,19.91236201,19
2185,35,50,19.91236201,19
2186,35,51,34.46633917,34
2187,35,52,34.46633917,34
2188,35,53,2.436682805,2
2189,35,54,2.436682805,2
2190,35,55,2.911130579,2
2191,35,56,2.911130579,2
2192,35,57,8.033535946,8
2193,35,58,8.033535946,8
2194,35,59,17.4108923,17
2195,35,60,17.4108923,17
2196,35,61,22.68976828,22
2197,36,0,22.68976828,22
2198,36,1,25.76825118,25
2199,36,2,25.76825118,25
2200,36,3,6.450152611,6
2201,36,4,6.450152611,6
2202,36,5,22.18855662,22
2203,36,6,22.18855662,22
2204,36,7,15.18376485,15
2205,36,8,15.18376485,15
2206,36,9,17.50708568,17
2207,36,10,17.50708568,17
2208,36,11,10.65808513,10
2209,36,12,10.65808513,10
2210,36,13,9.327577099,9
2211,36,14,9.327577099,9
2212,36,15,15.31632589,15
2213,36,16,15.31632589,15
2214,36,17,7.399633874,7
2215,36,18,7.399633874,7
2216,36,19,8.162576137,8
2217,36,20,8.162576137,8
2218,36,21,3.796883863,3
2219,36,22,3.796883863,3
2220,36,23,36.73738911,36
2221,36,24,36.73738911,36
2222,36,25,26.33336568,26
2223,36,26,26.33336568,26
2224,36,27,29.48436958,29
2225,36,28,29.48436958,29
2226,36,29,17.89928578,17
2227,36,30,17.89928578,17
2228,36,31,27.64739985,27
2229,36,32,27.64739985,27
2230,36,33,11.45841433,11
2231,36,34,11.45841433,11
2232,36,35,0,0
2233,36,37,31.36751178,31
2234,36,38,31.36751178,31
2235,36,39,33.87020314,33
2236,36,40,33.87020314,33
2237,36,41,20.75739384,20
2238,36,42,20.75739384,20
2239,36,43,17.91337176,17
2240,36,44,17.91337176,17
2241,36,45,32.03539463,32
2242,36,46,32.03539463,32
2243,36,47,3.5467065,3
2244,36,48,3.5467065,3
2245,36,49,19.91236201,19
2246,36,50,19.91236201,19
2247,36,51,34.46633917,34
2248,36,52,34.46633917,34
2249,36,53,2.436682805,2
2250,36,54,2.436682805,2
2251,36,55,2.911130579,2
2252,36,56,2.911130579,2
2253,36,57,8.033535946,8
2254,36,58,8.033535946,8
2255,36,59,17.4108923,17
2256,36,60,17.4108923,17
2257,36,61,22.68976828,22
2258,37,0,49.54168081,49
2259,37,1,5.96542042,5
2260,37,2,5.96542042,5
2261,37,3,32.04229724,32
2262,37,4,32.04229724,32
2263,37,5,10.86746264,10
2264,37,6,10.86746264,10
2265,37,7,41.52219728,41
2266,37,8,41.52219728,41
2267,37,9,32.49561923,32
2268,37,10,32.49561923,32
2269,37,11,20.7241534,20
2270,37,12,20.7241534,20
2271,37,13,37.44712801,37
2272,37,14,37.44712801,37
2273,37,15,41.78294062,41
2274,37,16,41.78294062,41
2275,37,17,38.67716615,38
2276,37,18,38.67716615,38
2277,37,19,25.31634779,25
2278,37,20,25.31634779,25
2279,37,21,31.41804614,31
2280,37,22,31.41804614,31
2281,37,23,5.42837046,5
2282,37,24,5.42837046,5
2283,37,25,7.975663111,7
2284,37,26,7.975663111,7
2285,37,27,50.59314568,50
2286,37,28,50.59314568,50
2287,37,29,44.59609169,44
2288,37,30,44.59609169,44
2289,37,31,9.483752513,9
2290,37,32,9.483752513,9
2291,37,33,42.62485551,42
2292,37,34,42.62485551,42
2293,37,35,31.36751178,31
2294,37,36,31.36751178,31
2295,37,38,0,0
2296,37,39,18.31015906,18
2297,37,40,18.31015906,18
2298,37,41,16.62402886,16
2299,37,42,16.62402886,16
2300,37,43,33.92485699,33
2301,37,44,33.92485699,33
2302,37,45,39.60566318,39
2303,37,46,39.60566318,39
2304,37,47,31.91163309,31
2305,37,48,31.91163309,31
2306,37,49,24.3083426,24
2307,37,50,24.3083426,24
2308,37,51,8.433418202,8
2309,37,52,8.433418202,8
2310,37,53,30.61518286,30
2311,37,54,30.61518286,30
2312,37,55,28.46794469,28
2313,37,56,28.46794469,28
2314,37,57,33.75570183,33
2315,37,58,33.75570183,33
2316,37,59,28.51099637,28
2317,37,60,28.51099637,28
2318,37,61,49.54168081,49
2319,38,0,49.54168081,49
2320,38,1,5.96542042,5
2321,38,2,5.96542042,5
2322,38,3,32.04229724,32
2323,38,4,32.04229724,32
2324,38,5,10.86746264,10
2325,38,6,10.86746264,10
2326,38,7,41.52219728,41
2327,38,8,41.52219728,41
2328,38,9,32.49561923,32
2329,38,10,32.49561923,32
2330,38,11,20.7241534,20
2331,38,12,20.7241534,20
2332,38,13,37.44712801,37
2333,38,14,37.44712801,37
2334,38,15,41.78294062,41
2335,38,16,41.78294062,41
2336,38,17,38.67716615,38
2337,38,18,38.67716615,38
2338,38,19,25.31634779,25
2339,38,20,25.31634779,25
2340,38,21,31.41804614,31
2341,38,22,31.41804614,31
2342,38,23,5.42837046,5
2343,38,24,5.42837046,5
2344,38,25,7.975663111,7
2345,38,26,7.975663111,7
2346,38,27,50.59314568,50
2347,38,28,50.59314568,50
2348,38,29,44.59609169,44
2349,38,30,44.59609169,44
2350,38,31,9.483752513,9
2351,38,32,9.483752513,9
2352,38,33,42.62485551,42
2353,38,34,42.62485551,42
2354,38,35,31.36751178,31
2355,38,36,31.36751178,31
2356,38,37,0,0
2357,38,39,18.31015906,18
2358,38,40,18.31015906,18
2359,38,41,16.62402886,16
2360,38,42,16.62402886,16
2361,38,43,33.92485699,33
2362,38,44,33.92485699,33
2363,38,45,39.60566318,39
2364,38,46,39.60566318,39
2365,38,47,31.91163309,31
2366,38,48,31.91163309,31
2367,38,49,24.3083426,24
2368,38,50,24.3083426,24
2369,38,51,8.433418202,8
2370,38,52,8.433418202,8
2371,38,53,30.61518286,30
2372,38,54,30.61518286,30
2373,38,55,28.46794469,28
2374,38,56,28.46794469,28
2375,38,57,33.75570183,33
2376,38,58,33.75570183,33
2377,38,59,28.51099637,28
2378,38,60,28.51099637,28
2379,38,61,49.54168081,49
2380,39,0,43.87761189,43
2381,39,1,16.50121747,16
2382,39,2,16.50121747,16
2383,39,3,30.92460993,30
2384,39,4,30.92460993,30
2385,39,5,24.00348891,24
2386,39,6,24.00348891,24
2387,39,7,37.12613827,37
2388,39,8,37.12613827,37
2389,39,9,43.1161908,43
2390,39,10,43.1161908,43
2391,39,11,25.19254937,25
2392,39,12,25.19254937,25
2393,39,13,35.47156815,35
2394,39,14,35.47156815,35
2395,39,15,37.40847919,37
2396,39,16,37.40847919,37
2397,39,17,39.66081017,39
2398,39,18,39.66081017,39
2399,39,19,25.7417295,25
2400,39,20,25.7417295,25
2401,39,21,31.8437321,31
2402,39,22,31.8437321,31
2403,39,23,19.05197104,19
2404,39,24,19.05197104,19
2405,39,25,23.91569347,23
2406,39,26,23.91569347,23
2407,39,27,40.92131596,40
2408,39,28,40.92131596,40
2409,39,29,51.04910195,51
2410,39,30,51.04910195,51
2411,39,31,10.24130171,10
2412,39,32,10.24130171,10
2413,39,33,42.76276779,42
2414,39,34,42.76276779,42
2415,39,35,33.87020314,33
2416,39,36,33.87020314,33
2417,39,37,18.31015906,18
2418,39,38,18.31015906,18
2419,39,40,0,0
2420,39,41,30.06712778,30
2421,39,42,30.06712778,30
2422,39,43,44.38588901,44
2423,39,44,44.38588901,44
2424,39,45,25.27635387,25
2425,39,46,25.27635387,25
2426,39,47,36.1594975,36
2427,39,48,36.1594975,36
2428,39,49,16.26195549,16
2429,39,50,16.26195549,16
2430,39,51,11.06499557,11
2431,39,52,11.06499557,11
2432,39,53,31.97355721,31
2433,39,54,31.97355721,31
2434,39,55,31.59967818,31
2435,39,56,31.59967818,31
2436,39,57,31.75954959,31
2437,39,58,31.75954959,31
2438,39,59,21.20585251,21
2439,39,60,21.20585251,21
2440,39,61,43.87761189,43
2441,40,0,43.87761189,43
2442,40,1,16.50121747,16
2443,40,2,16.50121747,16
2444,40,3,30.92460993,30
2445,40,4,30.92460993,30
2446,40,5,24.00348891,24
2447,40,6,24.00348891,24
2448,40,7,37.12613827,37
2449,40,8,37.12613827,37
2450,40,9,43.1161908,43
2451,40,10,43.1161908,43
2452,40,11,25.19254937,25
2453,40,12,25.19254937,25
2454,40,13,35.47156815,35
2455,40,14,35.47156815,35
2456,40,15,37.40847919,37
2457,40,16,37.40847919,37
2458,40,17,39.66081017,39
2459,40,18,39.66081017,39
2460,40,19,25.7417295,25
2461,40,20,25.7417295,25
2462,40,21,31.8437321,31
2463,40,22,31.8437321,31
2464,40,23,19.05197104,19
2465,40,24,19.05197104,19
2466,40,25,23.91569347,23
2467,40,26,23.91569347,23
2468,40,27,40.92131596,40
2469,40,28,40.92131596,40
2470,40,29,51.04910195,51
2471,40,30,51.04910195,51
2472,40,31,10.24130171,10
2473,40,32,10.24130171,10
2474,40,33,42.76276779,42
2475,40,34,42.76276779,42
2476,40,35,33.87020314,33
2477,40,36,33.87020314,33
2478,40,37,18.31015906,18
2479,40,38,18.31015906,18
2480,40,39,0,0
2481,40,41,30.06712778,30
2482,40,42,30.06712778,30
2483,40,43,44.38588901,44
2484,40,44,44.38588901,44
2485,40,45,25.27635387,25
2486,40,46,25.27635387,25
2487,40,47,36.1594975,36
2488,40,48,36.1594975,36
2489,40,49,16.26195549,16
2490,40,50,16.26195549,16
2491,40,51,11.06499557,11
2492,40,52,11.06499557,11
2493,40,53,31.97355721,31
2494,40,54,31.97355721,31
2495,40,55,31.59967818,31
2496,40,56,31.59967818,31
2497,40,57,31.75954959,31
2498,40,58,31.75954959,31
2499,40,59,21.20585251,21
2500,40,60,21.20585251,21
2501,40,61,43.87761189,43
2502,41,0,42.86603895,42
2503,41,1,14.13063989,14
2504,41,2,14.13063989,14
2505,41,3,24.55949351,24
2506,41,4,24.55949351,24
2507,41,5,6.28168189,6
2508,41,6,6.28168189,6
2509,41,7,34.85407277,34
2510,41,8,34.85407277,34
2511,41,9,16.03090218,16
2512,41,10,16.03090218,16
2513,41,11,12.92963731,12
2514,41,12,12.92963731,12
2515,41,13,29.40293609,29
2516,41,14,29.40293609,29
2517,41,15,35.05129654,35
2518,41,16,35.05129654,35
2519,41,17,27.85490165,27
2520,41,18,27.85490165,27
2521,41,19,18.95384399,18
2522,41,20,18.95384399,18
2523,41,21,22.69860505,22
2524,41,22,22.69860505,22
2525,41,23,21.5611379,21
2526,41,24,21.5611379,21
2527,41,25,8.783277605,8
2528,41,26,8.783277605,8
2529,41,27,47.51967654,47
2530,41,28,47.51967654,47
2531,41,29,29.34710789,29
2532,41,30,29.34710789,29
2533,41,31,19.97792846,19
2534,41,32,19.97792846,19
2535,41,33,31.91054141,31
2536,41,34,31.91054141,31
2537,41,35,20.75739384,20
2538,41,36,20.75739384,20
2539,41,37,16.62402886,16
2540,41,38,16.62402886,16
2541,41,39,30.06712778,30
2542,41,40,30.06712778,30
2543,41,42,0,0
2544,41,43,17.46579077,17
2545,41,44,17.46579077,17
2546,41,45,42.79730783,42
2547,41,46,42.79730783,42
2548,41,47,19.62009177,19
2549,41,48,19.62009177,19
2550,41,49,26.10838167,26
2551,41,50,26.10838167,26
2552,41,51,23.83329985,23
2553,41,52,23.83329985,23
2554,41,53,21.27236866,21
2555,41,54,21.27236866,21
2556,41,55,18.1409181,18
2557,41,56,18.1409181,18
2558,41,57,26.59531434,26
2559,41,58,26.59531434,26
2560,41,59,27.85370234,27
2561,41,60,27.85370234,27
2562,41,61,42.86603895,42
2563,42,0,42.86603895,42
2564,42,1,14.13063989,14
2565,42,2,14.13063989,14
2566,42,3,24.55949351,24
2567,42,4,24.55949351,24
2568,42,5,6.28168189,6
2569,42,6,6.28168189,6
2570,42,7,34.85407277,34
2571,42,8,34.85407277,34
2572,42,9,16.03090218,16
2573,42,10,16.03090218,16
2574,42,11,12.92963731,12
2575,42,12,12.92963731,12
2576,42,13,29.40293609,29
2577,42,14,29.40293609,29
2578,42,15,35.05129654,35
2579,42,16,35.05129654,35
2580,42,17,27.85490165,27
2581,42,18,27.85490165,27
2582,42,19,18.95384399,18
2583,42,20,18.95384399,18
2584,42,21,22.69860505,22
2585,42,22,22.69860505,22
2586,42,23,21.5611379,21
2587,42,24,21.5611379,21
2588,42,25,8.783277605,8
2589,42,26,8.783277605,8
2590,42,27,47.51967654,47
2591,42,28,47.51967654,47
2592,42,29,29.34710789,29
2593,42,30,29.34710789,29
2594,42,31,19.97792846,19
2595,42,32,19.97792846,19
2596,42,33,31.91054141,31
2597,42,34,31.91054141,31
2598,42,35,20.75739384,20
2599,42,36,20.75739384,20
2600,42,37,16.62402886,16
2601,42,38,16.62402886,16
2602,42,39,30.06712778,30
2603,42,40,30.06712778,30
2604,42,41,0,0
2605,42,43,17.46579077,17
2606,42,44,17.46579077,17
2607,42,45,42.79730783,42
2608,42,46,42.79730783,42
2609,42,47,19.62009177,19
2610,42,48,19.62009177,19
2611,42,49,26.10838167,26
2612,42,50,26.10838167,26
2613,42,51,23.83329985,23
2614,42,52,23.83329985,23
2615,42,53,21.27236866,21
2616,42,54,21.27236866,21
2617,42,55,18.1409181,18
2618,42,56,18.1409181,18
2619,42,57,26.59531434,26
2620,42,58,26.59531434,26
2621,42,59,27.85370234,27
2622,42,60,27.85370234,27
2623,42,61,42.86603895,42
2624,43,0,38.8233283,38
2625,43,1,30.41269279,30
2626,43,2,30.41269279,30
2627,43,3,24.32067852,24
2628,43,4,24.32067852,24
2629,43,5,23.11702399,23
2630,43,6,23.11702399,23
2631,43,7,32.35038453,32
2632,43,8,32.35038453,32
2633,43,9,1.434947432,1
2634,43,10,1.434947432,1
2635,43,11,19.95972712,19
2636,43,12,19.95972712,19
2637,43,13,26.5828625,26
2638,43,14,26.5828625,26
2639,43,15,32.4210165,32
2640,43,16,32.4210165,32
2641,43,17,21.37139905,21
2642,43,18,21.37139905,21
2643,43,19,23.00678785,23
2644,43,20,23.00678785,23
2645,43,21,21.65695774,21
2646,43,22,21.65695774,21
2647,43,23,38.99785594,38
2648,43,24,38.99785594,38
2649,43,25,26.23222267,26
2650,43,26,26.23222267,26
2651,43,27,47.0375071,47
2652,43,28,47.0375071,47
2653,43,29,13.82928034,13
2654,43,30,13.82928034,13
2655,43,31,35.25638672,35
2656,43,32,35.25638672,35
2657,43,33,24.40163945,24
2658,43,34,24.40163945,24
2659,43,35,17.91337176,17
2660,43,36,17.91337176,17
2661,43,37,33.92485699,33
2662,43,38,33.92485699,33
2663,43,39,44.38588901,44
2664,43,40,44.38588901,44
2665,43,41,17.46579077,17
2666,43,42,17.46579077,17
2667,43,44,0,0
2668,43,45,49.21123704,49
2669,43,46,49.21123704,49
2670,43,47,14.48848118,14
2671,43,48,14.48848118,14
2672,43,49,34.68824897,34
2673,43,50,34.68824897,34
2674,43,51,40.42538294,40
2675,43,52,40.42538294,40
2676,43,53,20.09767142,20
2677,43,54,20.09767142,20
2678,43,55,17.50334966,17
2679,43,56,17.50334966,17
2680,43,57,25.94150324,25
2681,43,58,25.94150324,25
2682,43,59,33.81679948,33
2683,43,60,33.81679948,33
2684,43,61,38.8233283,38
2685,44,0,38.8233283,38
2686,44,1,30.41269279,30
2687,44,2,30.41269279,30
2688,44,3,24.32067852,24
2689,44,4,24.32067852,24
2690,44,5,23.11702399,23
2691,44,6,23.11702399,23
2692,44,7,32.35038453,32
2693,44,8,32.35038453,32
2694,44,9,1.434947432,1
2695,44,10,1.434947432,1
2696,44,11,19.95972712,19
2697,44,12,19.95972712,19
2698,44,13,26.5828625,26
2699,44,14,26.5828625,26
2700,44,15,32.4210165,32
2701,44,16,32.4210165,32
2702,44,17,21.37139905,21
2703,44,18,21.37139905,21
2704,44,19,23.00678785,23
2705,44,20,23.00678785,23
2706,44,21,21.65695774,21
2707,44,22,21.65695774,21
2708,44,23,38.99785594,38
2709,44,24,38.99785594,38
2710,44,25,26.23222267,26
2711,44,26,26.23222267,26
2712,44,27,47.0375071,47
2713,44,28,47.0375071,47
2714,44,29,13.82928034,13
2715,44,30,13.82928034,13
2716,44,31,35.25638672,35
2717,44,32,35.25638672,35
2718,44,33,24.40163945,24
2719,44,34,24.40163945,24
2720,44,35,17.91337176,17
2721,44,36,17.91337176,17
2722,44,37,33.92485699,33
2723,44,38,33.92485699,33
2724,44,39,44.38588901,44
2725,44,40,44.38588901,44
2726,44,41,17.46579077,17
2727,44,42,17.46579077,17
2728,44,43,0,0
2729,44,45,49.21123704,49
2730,44,46,49.21123704,49
2731,44,47,14.48848118,14
2732,44,48,14.48848118,14
2733,44,49,34.68824897,34
2734,44,50,34.68824897,34
2735,44,51,40.42538294,40
2736,44,52,40.42538294,40
2737,44,53,20.09767142,20
2738,44,54,20.09767142,20
2739,44,55,17.50334966,17
2740,44,56,17.50334966,17
2741,44,57,25.94150324,25
2742,44,58,25.94150324,25
2743,44,59,33.81679948,33
2744,44,60,33.81679948,33
2745,44,61,38.8233283,38
2746,45,0,26.54103222,26
2747,45,1,34.81326028,34
2748,45,2,34.81326028,34
2749,45,3,25.78702258,25
2750,45,4,25.78702258,25
2751,45,5,38.9592256,38
2752,45,6,38.9592256,38
2753,45,7,23.86121038,23
2754,45,8,23.86121038,23
2755,45,9,48.46870389,48
2756,45,10,48.46870389,48
2757,45,11,31.00815543,31
2758,45,12,31.00815543,31
2759,45,13,26.5911386,26
2760,45,14,26.5911386,26
2761,45,15,24.05963098,24
2762,45,16,24.05963098,24
2763,45,17,33.2232719,33
2764,45,18,33.2232719,33
2765,45,19,26.35925042,26
2766,45,20,26.35925042,26
2767,45,21,28.30370284,28
2768,45,22,28.30370284,28
2769,45,23,42.48661379,42
2770,45,24,42.48661379,42
2771,45,25,41.3499326,41
2772,45,26,41.3499326,41
2773,45,27,18.73178859,18
2774,45,28,18.73178859,18
2775,45,29,48.85842447,48
2776,45,30,48.85842447,48
2777,45,31,30.20332232,30
2778,45,32,30.20332232,30
2779,45,33,34.04931086,34
2780,45,34,34.04931086,34
2781,45,35,32.03539463,32
2782,45,36,32.03539463,32
2783,45,37,39.60566318,39
2784,45,38,39.60566318,39
2785,45,39,25.27635387,25
2786,45,40,25.27635387,25
2787,45,41,42.79730783,42
2788,45,42,42.79730783,42
2789,45,43,49.21123704,49
2790,45,44,49.21123704,49
2791,45,46,0,0
2792,45,47,35.55790901,35
2793,45,48,35.55790901,35
2794,45,49,16.76550993,16
2795,45,50,16.76550993,16
2796,45,51,35.10785182,35
2797,45,52,35.10785182,35
2798,45,53,29.62079786,29
2799,45,54,29.62079786,29
2800,45,55,31.77015803,31
2801,45,56,31.77015803,31
2802,45,57,24.84623614,24
2803,45,58,24.84623614,24
2804,45,59,15.57658809,15
2805,45,60,15.57658809,15
2806,45,61,26.54103222,26
2807,46,0,26.54103222,26
2808,46,1,34.81326028,34
2809,46,2,34.81326028,34
2810,46,3,25.78702258,25
2811,46,4,25.78702258,25
2812,46,5,38.9592256,38
2813,46,6,38.9592256,38
2814,46,7,23.86121038,23
2815,46,8,23.86121038,23
2816,46,9,48.46870389,48
2817,46,10,48.46870389,48
2818,46,11,31.00815543,31
2819,46,12,31.00815543,31
2820,46,13,26.5911386,26
2821,46,14,26.5911386,26
2822,46,15,24.05963098,24
2823,46,16,24.05963098,24
2824,46,17,33.2232719,33
2825,46,18,33.2232719,33
2826,46,19,26.35925042,26
2827,46,20,26.35925042,26
2828,46,21,28.30370284,28
2829,46,22,28.30370284,28
2830,46,23,42.48661379,42
2831,46,24,42.48661379,42
2832,46,25,41.3499326,41
2833,46,26,41.3499326,41
2834,46,27,18.73178859,18
2835,46,28,18.73178859,18
2836,46,29,48.85842447,48
2837,46,30,48.85842447,48
2838,46,31,30.20332232,30
2839,46,32,30.20332232,30
2840,46,33,34.04931086,34
2841,46,34,34.04931086,34
2842,46,35,32.03539463,32
2843,46,36,32.03539463,32
2844,46,37,39.60566318,39
2845,46,38,39.60566318,39
2846,46,39,25.27635387,25
2847,46,40,25.27635387,25
2848,46,41,42.79730783,42
2849,46,42,42.79730783,42
2850,46,43,49.21123704,49
2851,46,44,49.21123704,49
2852,46,45,0,0
2853,46,47,35.55790901,35
2854,46,48,35.55790901,35
2855,46,49,16.76550993,16
2856,46,50,16.76550993,16
2857,46,51,35.10785182,35
2858,46,52,35.10785182,35
2859,46,53,29.62079786,29
2860,46,54,29.62079786,29
2861,46,55,31.77015803,31
2862,46,56,31.77015803,31
2863,46,57,24.84623614,24
2864,46,58,24.84623614,24
2865,46,59,15.57658809,15
2866,46,60,15.57658809,15
2867,46,61,26.54103222,26
2868,47,0,25.20913133,25
2869,47,1,26.60157863,26
2870,47,2,26.60157863,26
2871,47,3,9.985121627,9
2872,47,4,9.985121627,9
2873,47,5,22.03773722,22
2874,47,6,22.03773722,22
